,image_id,num_potholes,x,y,w,h
4453,G0114709,5,2308.0,1700.0,78.0,26.0
4454,G0114709,5,2020.0,1682.0,206.0,46.0
4455,G0114709,5,2140.0,1612.0,58.0,14.0
4456,G0114709,5,2194.0,1578.0,74.0,22.0
4457,G0114709,5,2166.0,1512.0,32.0,12.0
4458,G0114711,5,2548.0,1888.0,238.0,100.0
4459,G0114711,5,2120.0,1736.0,184.0,56.0
4460,G0114711,5,2232.0,1582.0,76.0,26.0
4461,G0114711,5,2202.0,1612.0,76.0,16.0
4462,G0114711,5,1804.0,1704.0,84.0,24.0
4463,G0114711,5,2548.0,1888.0,238.0,100.0
4464,G0114711,5,2120.0,1736.0,184.0,56.0
4465,G0114711,5,2232.0,1582.0,76.0,26.0
4466,G0114711,5,2202.0,1612.0,76.0,16.0
4467,G0114711,5,1804.0,1704.0,84.0,24.0
4468,G0114712,2,2330.0,1674.0,116.0,48.0
4469,G0114712,2,2298.0,1740.0,124.0,22.0
4470,G0114712,2,2330.0,1674.0,116.0,48.0
4471,G0114712,2,2298.0,1740.0,124.0,22.0
4472,G0114732,2,1738.0,1650.0,122.0,24.0
4473,G0114732,2,1092.0,1586.0,82.0,16.0
4474,G0114732,2,1738.0,1650.0,122.0,24.0
4475,G0114732,2,1092.0,1586.0,82.0,16.0
4476,G0114733,2,1194.0,1776.0,132.0,28.0
4477,G0114733,2,518.0,1674.0,64.0,22.0
4478,G0114733,2,1194.0,1776.0,132.0,28.0
4479,G0114733,2,518.0,1674.0,64.0,22.0
4480,G0114817,2,1802.0,1896.0,188.0,70.0
4481,G0114817,2,2026.0,1886.0,164.0,54.0
4482,G0114817,2,1802.0,1896.0,188.0,70.0
4483,G0114817,2,2026.0,1886.0,164.0,54.0
4484,G0114966,2,1682.0,1646.0,76.0,20.0
4485,G0114966,2,1414.0,1746.0,102.0,50.0
4486,G0114966,2,1682.0,1646.0,76.0,20.0
4487,G0114966,2,1414.0,1746.0,102.0,50.0
4488,G0114967,1,1326.0,1804.0,132.0,36.0
4489,G0114967,1,1326.0,1804.0,132.0,36.0
4490,G0115386,1,2108.0,1602.0,104.0,38.0
4491,G0124452,4,1942.0,1528.0,260.0,96.0
4492,G0124452,4,1804.0,1556.0,104.0,50.0
4493,G0124452,4,1832.0,1510.0,90.0,44.0
4494,G0124452,4,1636.0,1540.0,144.0,40.0
4495,G0125001,1,1566.0,1776.0,86.0,34.0
4496,G0125001,1,1566.0,1776.0,86.0,34.0
4497,G0125002,1,1430.0,1926.0,122.0,48.0
4498,G0125002,1,1430.0,1926.0,122.0,48.0
4499,G0134474,1,2128.0,1422.0,50.0,16.0
4500,G0134493,1,1886.0,1380.0,44.0,12.0
4501,G0134508,1,2220.0,1412.0,56.0,12.0
4502,G0134509,1,2602.0,1516.0,88.0,14.0
4503,G0134510,1,3208.0,1698.0,122.0,20.0
4504,G0135100,1,2100.0,1588.0,88.0,24.0
4505,G0135100,1,2100.0,1588.0,88.0,24.0
4506,G0135101,1,2162.0,1634.0,118.0,28.0
4507,G0135101,1,2162.0,1634.0,118.0,28.0
4508,G0135102,1,2306.0,1762.0,198.0,38.0
4509,G0135102,1,2306.0,1762.0,198.0,38.0
4510,G0141813,1,1960.0,1474.0,62.0,16.0
4511,G0141813,1,1960.0,1474.0,62.0,16.0
4512,G0141814,3,2040.0,1566.0,100.0,28.0
4513,G0141814,3,1998.0,1532.0,140.0,28.0
4514,G0141814,3,1988.0,1498.0,84.0,22.0
4515,G0141814,3,2040.0,1566.0,100.0,28.0
4516,G0141814,3,1998.0,1532.0,140.0,28.0
4517,G0141814,3,1988.0,1498.0,84.0,22.0
4518,G0141815,3,2276.0,1850.0,236.0,80.0
4519,G0141815,3,2136.0,1714.0,280.0,80.0
4520,G0141815,3,2078.0,1608.0,144.0,54.0
4521,G0141815,3,2276.0,1850.0,236.0,80.0
4522,G0141815,3,2136.0,1714.0,280.0,80.0
4523,G0141815,3,2078.0,1608.0,144.0,54.0
4524,G0144759,4,2402.0,1658.0,88.0,34.0
4525,G0144759,4,2280.0,1564.0,68.0,16.0
4526,G0144759,4,1904.0,1514.0,66.0,24.0
4527,G0144759,4,1900.0,1444.0,60.0,12.0
4528,G0145139,1,752.0,1638.0,126.0,18.0
4529,G0145139,1,752.0,1638.0,126.0,18.0
4530,G0145140,1,1214.0,1632.0,164.0,24.0
4531,G0145140,1,1214.0,1632.0,164.0,24.0
4532,G0145141,1,1616.0,1630.0,188.0,48.0
4533,G0145141,1,1616.0,1630.0,188.0,48.0
4534,G0145142,1,1906.0,1640.0,156.0,36.0
4535,G0145142,1,1906.0,1640.0,156.0,36.0
4536,G0145143,1,2114.0,1706.0,170.0,56.0
4537,G0145143,1,2114.0,1706.0,170.0,56.0
4538,G0145144,1,2336.0,1820.0,248.0,98.0
4539,G0145144,1,2336.0,1820.0,248.0,98.0
4540,G0145163,3,906.0,1620.0,54.0,12.0
4541,G0145163,3,1128.0,1576.0,84.0,20.0
4542,G0145163,3,3000.0,1606.0,78.0,36.0
4543,G0145163,3,906.0,1620.0,54.0,12.0
4544,G0145163,3,1128.0,1576.0,84.0,20.0
4545,G0145163,3,3000.0,1606.0,78.0,36.0
4546,G0145177,1,1464.0,1750.0,192.0,42.0
4547,G0145177,1,1464.0,1750.0,192.0,42.0
4548,G0151834,1,1766.0,1554.0,74.0,24.0
4549,G0151834,1,1766.0,1554.0,74.0,24.0
4550,G0267325,3,2206.0,1466.0,42.0,14.0
4551,G0267325,3,2188.0,1436.0,46.0,8.0
4552,G0267325,3,2146.0,1360.0,32.0,8.0
4553,G0267326,8,2570.0,1710.0,124.0,54.0
4554,G0267326,8,2440.0,1598.0,98.0,24.0
4555,G0267326,8,2162.0,1412.0,58.0,12.0
4556,G0267326,8,2242.0,1402.0,56.0,12.0
4557,G0267326,8,2036.0,1406.0,50.0,12.0
4558,G0267326,8,2270.0,1364.0,50.0,12.0
4559,G0267326,8,2356.0,1392.0,30.0,12.0
4560,G0267326,8,2344.0,1406.0,34.0,12.0
4561,G0267327,7,2130.0,1510.0,92.0,28.0
4562,G0267327,7,2342.0,1522.0,104.0,28.0
4563,G0267327,7,2458.0,1492.0,96.0,22.0
4564,G0267327,7,2602.0,1468.0,58.0,16.0
4565,G0267327,7,2414.0,1406.0,76.0,18.0
4566,G0267327,7,2274.0,1384.0,52.0,12.0
4567,G0267327,7,2682.0,1426.0,116.0,22.0
4568,G0267328,7,3310.0,1706.0,128.0,42.0
4569,G0267328,7,3206.0,1550.0,160.0,42.0
4570,G0267328,7,2752.0,1504.0,150.0,52.0
4571,G0267328,7,2986.0,1400.0,52.0,14.0
4572,G0267328,7,2482.0,1462.0,70.0,14.0
4573,G0267328,7,2010.0,1370.0,34.0,12.0
4574,G0267328,7,2226.0,1432.0,32.0,12.0
4575,G0287606,1,1594.0,1590.0,286.0,80.0
4576,G0287622,1,2376.0,1700.0,172.0,50.0
4577,G0325471,1,2042.0,1372.0,34.0,10.0
4578,G0335492,1,2706.0,1436.0,36.0,8.0
4579,G0335493,1,2964.0,1486.0,56.0,10.0
4580,G0335494,1,3458.0,1612.0,82.0,26.0
4581,G0345521,1,1536.0,1374.0,32.0,10.0
4582,G0345522,1,1410.0,1418.0,54.0,12.0
4583,G0345523,1,1174.0,1468.0,82.0,22.0
4584,G0345524,2,686.0,1632.0,132.0,42.0
4585,G0345524,2,2154.0,1402.0,32.0,8.0
4586,G0348187,2,1856.0,1476.0,166.0,28.0
4587,G0348187,2,242.0,1642.0,156.0,42.0
4588,G0398363,3,2674.0,1722.0,156.0,44.0
4589,G0398363,3,1902.0,1614.0,118.0,52.0
4590,G0398363,3,1898.0,1550.0,74.0,30.0
4591,G0449113,1,2214.0,1626.0,158.0,80.0
4592,G0016163,0,,,,
4593,G0016169,0,,,,
4594,G0016180,0,,,,
4595,G0016204,0,,,,
4596,G0016209,0,,,,
4597,G0016210,0,,,,
4598,G0016216,0,,,,
4599,G0016229,0,,,,
4600,G0016240,0,,,,
4601,G0016241,0,,,,
4602,G0016297,0,,,,
4603,G0016298,0,,,,
4604,G0016299,0,,,,
4605,G0016302,0,,,,
4606,G0016303,0,,,,
4607,G0016306,0,,,,
4608,G0016307,0,,,,
4609,G0016308,0,,,,
4610,G0016312,0,,,,
4611,G0016324,0,,,,
4612,G0016325,0,,,,
4613,G0016337,0,,,,
4614,G0016338,0,,,,
4615,G0016339,0,,,,
4616,G0016342,0,,,,
4617,G0016343,0,,,,
4618,G0016344,0,,,,
4619,G0016345,0,,,,
4620,G0016346,0,,,,
4621,G0016347,0,,,,
4622,G0016348,0,,,,
4623,G0016349,0,,,,
4624,G0016354,0,,,,
4625,G0016366,0,,,,
4626,G0016374,0,,,,
4627,G0016375,0,,,,
4628,G0016376,0,,,,
4629,G0016377,0,,,,
4630,G0016380,0,,,,
4631,G0016386,0,,,,
4632,G0016387,0,,,,
4633,G0016397,0,,,,
4634,G0016423,0,,,,
4635,G0016424,0,,,,
4636,G0016425,0,,,,
4637,G0016437,0,,,,
4638,G0016438,0,,,,
4639,G0016439,0,,,,
4640,G0016440,0,,,,
4641,G0016443,0,,,,
4642,G0016444,0,,,,
4643,G0016445,0,,,,
4644,G0016446,0,,,,
4645,G0016447,0,,,,
4646,G0016448,0,,,,
4647,G0016467,0,,,,
4648,G0016468,0,,,,
4649,G0016469,0,,,,
4650,G0016507,0,,,,
4651,G0016520,0,,,,
4652,G0016523,0,,,,
4653,G0016524,0,,,,
4654,G0016525,0,,,,
4655,G0016526,0,,,,
4656,G0016531,0,,,,
4657,G0016532,0,,,,
4658,G0016533,0,,,,
4659,G0016538,0,,,,
4660,G0016539,0,,,,
4661,G0016540,0,,,,
4662,G0016544,0,,,,
4663,G0016545,0,,,,
4664,G0016546,0,,,,
4665,G0016547,0,,,,
4666,G0016553,0,,,,
4667,G0016554,0,,,,
4668,G0016555,0,,,,
4669,G0016556,0,,,,
4670,G0016557,0,,,,
4671,G0016558,0,,,,
4672,G0016559,0,,,,
4673,G0016560,0,,,,
4674,G0016583,0,,,,
4675,G0016584,0,,,,
4676,G0016585,0,,,,
4677,G0016586,0,,,,
4678,G0016587,0,,,,
4679,G0016588,0,,,,
4680,G0016589,0,,,,
4681,G0016590,0,,,,
4682,G0016591,0,,,,
4683,G0016592,0,,,,
4684,G0016593,0,,,,
4685,G0016594,0,,,,
4686,G0016596,0,,,,
4687,G0016597,0,,,,
4688,G0016598,0,,,,
4689,G0016600,0,,,,
4690,G0016601,0,,,,
4691,G0016602,0,,,,
4692,G0016603,0,,,,
4693,G0016610,0,,,,
4694,G0016611,0,,,,
4695,G0016614,0,,,,
4696,G0016618,0,,,,
4697,G0016619,0,,,,
4698,G0016620,0,,,,
4699,G0016621,0,,,,
4700,G0016622,0,,,,
4701,G0016623,0,,,,
4702,G0016626,0,,,,
4703,G0016628,0,,,,
4704,G0016629,0,,,,
4705,G0016639,0,,,,
4706,G0016640,0,,,,
4707,G0016641,0,,,,
4708,G0016642,0,,,,
4709,G0016643,0,,,,
4710,G0016644,0,,,,
4711,G0016646,0,,,,
4712,G0016647,0,,,,
4713,G0016649,0,,,,
4714,G0016653,0,,,,
4715,G0016659,0,,,,
4716,G0016663,0,,,,
4717,G0016664,0,,,,
4718,G0016704,0,,,,
4719,G0016705,0,,,,
4720,G0016706,0,,,,
4721,G0016710,0,,,,
4722,G0016711,0,,,,
4723,G0016712,0,,,,
4724,G0016715,0,,,,
4725,G0016716,0,,,,
4726,G0016717,0,,,,
4727,G0016718,0,,,,
4728,G0016719,0,,,,
4729,G0016720,0,,,,
4730,G0016721,0,,,,
4731,G0016726,0,,,,
4732,G0016735,0,,,,
4733,G0016736,0,,,,
4734,G0016738,0,,,,
4735,G0016739,0,,,,
4736,G0016740,0,,,,
4737,G0025979,0,,,,
4738,G0025980,0,,,,
4739,G0025981,0,,,,
4740,G0025982,0,,,,
4741,G0025986,0,,,,
4742,G0025987,0,,,,
4743,G0026756,0,,,,
4744,G0026778,0,,,,
4745,G0026779,0,,,,
4746,G0026794,0,,,,
4747,G0026795,0,,,,
4748,G0026824,0,,,,
4749,G0026831,0,,,,
4750,G0026832,0,,,,
4751,G0026833,0,,,,
4752,G0026834,0,,,,
4753,G0026869,0,,,,
4754,G0026870,0,,,,
4755,G0026873,0,,,,
4756,G0026874,0,,,,
4757,G0026875,0,,,,
4758,G0026876,0,,,,
4759,G0026877,0,,,,
4760,G0026879,0,,,,
4761,G0026880,0,,,,
4762,G0026881,0,,,,
4763,G0026882,0,,,,
4764,G0026883,0,,,,
4765,G0026884,0,,,,
4766,G0026885,0,,,,
4767,G0026886,0,,,,
4768,G0026894,0,,,,
4769,G0026973,0,,,,
4770,G0026974,0,,,,
4771,G0026982,0,,,,
4772,G0027023,0,,,,
4773,G0027024,0,,,,
4774,G0027027,0,,,,
4775,G0027028,0,,,,
4776,G0027035,0,,,,
4777,G0027036,0,,,,
4778,G0027037,0,,,,
4779,G0027045,0,,,,
4780,G0027046,0,,,,
4781,G0027047,0,,,,
4782,G0027048,0,,,,
4783,G0027049,0,,,,
4784,G0027075,0,,,,
4785,G0027076,0,,,,
4786,G0027077,0,,,,
4787,G0027078,0,,,,
4788,G0027107,0,,,,
4789,G0027108,0,,,,
4790,G0027109,0,,,,
4791,G0027110,0,,,,
4792,G0027111,0,,,,
4793,G0027113,0,,,,
4794,G0027114,0,,,,
4795,G0027115,0,,,,
4796,G0027127,0,,,,
4797,G0027128,0,,,,
4798,G0027135,0,,,,
4799,G0027153,0,,,,
4800,G0027154,0,,,,
4801,G0027155,0,,,,
4802,G0027156,0,,,,
4803,G0027157,0,,,,
4804,G0027161,0,,,,
4805,G0027162,0,,,,
4806,G0027163,0,,,,
4807,G0027164,0,,,,
4808,G0027165,0,,,,
4809,G0027171,0,,,,
4810,G0027172,0,,,,
4811,G0027173,0,,,,
4812,G0027174,0,,,,
4813,G0027175,0,,,,
4814,G0027176,0,,,,
4815,G0027177,0,,,,
4816,G0027178,0,,,,
4817,G0027179,0,,,,
4818,G0027180,0,,,,
4819,G0027181,0,,,,
4820,G0027182,0,,,,
4821,G0027183,0,,,,
4822,G0027184,0,,,,
4823,G0027185,0,,,,
4824,G0027186,0,,,,
4825,G0027187,0,,,,
4826,G0027188,0,,,,
4827,G0027189,0,,,,
4828,G0027190,0,,,,
4829,G0027191,0,,,,
4830,G0027192,0,,,,
4831,G0027193,0,,,,
4832,G0027194,0,,,,
4833,G0027195,0,,,,
4834,G0027196,0,,,,
4835,G0027197,0,,,,
4836,G0027198,0,,,,
4837,G0027199,0,,,,
4838,G0027200,0,,,,
4839,G0027202,0,,,,
4840,G0027203,0,,,,
4841,G0027204,0,,,,
4842,G0027205,0,,,,
4843,G0027206,0,,,,
4844,G0027207,0,,,,
4845,G0027208,0,,,,
4846,G0027209,0,,,,
4847,G0027210,0,,,,
4848,G0027211,0,,,,
4849,G0027237,0,,,,
4850,G0027238,0,,,,
4851,G0027239,0,,,,
4852,G0027240,0,,,,
4853,G0027241,0,,,,
4854,G0027242,0,,,,
4855,G0027243,0,,,,
4856,G0027244,0,,,,
4857,G0027245,0,,,,
4858,G0027252,0,,,,
4859,G0027253,0,,,,
4860,G0027254,0,,,,
4861,G0027258,0,,,,
4862,G0027259,0,,,,
4863,G0027261,0,,,,
4864,G0027262,0,,,,
4865,G0027263,0,,,,
4866,G0027264,0,,,,
4867,G0027265,0,,,,
4868,G0027266,0,,,,
4869,G0027267,0,,,,
4870,G0027268,0,,,,
4871,G0027329,0,,,,
4872,G0027330,0,,,,
4873,G0027331,0,,,,
4874,G0027332,0,,,,
4875,G0027333,0,,,,
4876,G0027334,0,,,,
4877,G0027344,0,,,,
4878,G0027345,0,,,,
4879,G0027346,0,,,,
4880,G0027347,0,,,,
4881,G0027348,0,,,,
4882,G0027349,0,,,,
4883,G0027350,0,,,,
4884,G0027351,0,,,,
4885,G0027352,0,,,,
4886,G0027353,0,,,,
4887,G0027354,0,,,,
4888,G0027355,0,,,,
4889,G0027356,0,,,,
4890,G0027358,0,,,,
4891,G0027361,0,,,,
4892,G0027362,0,,,,
4893,G0027363,0,,,,
4894,G0027365,0,,,,
4895,G0027366,0,,,,
4896,G0027367,0,,,,
4897,G0027368,0,,,,
4898,G0027369,0,,,,
4899,G0027378,0,,,,
4900,G0027379,0,,,,
4901,G0027380,0,,,,
4902,G0027381,0,,,,
4903,G0027382,0,,,,
4904,G0027383,0,,,,
4905,G0027384,0,,,,
4906,G0027385,0,,,,
4907,G0027386,0,,,,
4908,G0027388,0,,,,
4909,G0027390,0,,,,
4910,G0027398,0,,,,
4911,G0027399,0,,,,
4912,G0027400,0,,,,
4913,G0027401,0,,,,
4914,G0027402,0,,,,
4915,G0027412,0,,,,
4916,G0027413,0,,,,
4917,G0027414,0,,,,
4918,G0027415,0,,,,
4919,G0027417,0,,,,
4920,G0027418,0,,,,
4921,G0027419,0,,,,
4922,G0027426,0,,,,
4923,G0027427,0,,,,
4924,G0027428,0,,,,
4925,G0027429,0,,,,
4926,G0027430,0,,,,
4927,G0027431,0,,,,
4928,G0027432,0,,,,
4929,G0027433,0,,,,
4930,G0027435,0,,,,
4931,G0027436,0,,,,
4932,G0027439,0,,,,
4933,G0027440,0,,,,
4934,G0027441,0,,,,
4935,G0027444,0,,,,
4936,G0027445,0,,,,
4937,G0027446,0,,,,
4938,G0027447,0,,,,
4939,G0027448,0,,,,
4940,G0027449,0,,,,
4941,G0027450,0,,,,
4942,G0027451,0,,,,
4943,G0027457,0,,,,
4944,G0027458,0,,,,
4945,G0027459,0,,,,
4946,G0027460,0,,,,
4947,G0027463,0,,,,
4948,G0027464,0,,,,
4949,G0027465,0,,,,
4950,G0027466,0,,,,
4951,G0027467,0,,,,
4952,G0027471,0,,,,
4953,G0027472,0,,,,
4954,G0027473,0,,,,
4955,G0027474,0,,,,
4956,G0027475,0,,,,
4957,G0027476,0,,,,
4958,G0027477,0,,,,
4959,G0027478,0,,,,
4960,G0027479,0,,,,
4961,G0027480,0,,,,
4962,G0027481,0,,,,
4963,G0027482,0,,,,
4964,G0027483,0,,,,
4965,G0027485,0,,,,
4966,G0027486,0,,,,
4967,G0027488,0,,,,
4968,G0027489,0,,,,
4969,G0027490,0,,,,
4970,G0027491,0,,,,
4971,G0027492,0,,,,
4972,G0027493,0,,,,
4973,G0027495,0,,,,
4974,G0027498,0,,,,
4975,G0027499,0,,,,
4976,G0027500,0,,,,
4977,G0027501,0,,,,
4978,G0027502,0,,,,
4979,G0027503,0,,,,
4980,G0027504,0,,,,
4981,G0027505,0,,,,
4982,G0027506,0,,,,
4983,G0027508,0,,,,
4984,G0027509,0,,,,
4985,G0027512,0,,,,
4986,G0027513,0,,,,
4987,G0027514,0,,,,
4988,G0027515,0,,,,
4989,G0027516,0,,,,
4990,G0027517,0,,,,
4991,G0027518,0,,,,
4992,G0027532,0,,,,
4993,G0027533,0,,,,
4994,G0027534,0,,,,
4995,G0027535,0,,,,
4996,G0027536,0,,,,
4997,G0027537,0,,,,
4998,G0027538,0,,,,
4999,G0027539,0,,,,
5000,G0027540,0,,,,
5001,G0027541,0,,,,
5002,G0027542,0,,,,
5003,G0027543,0,,,,
5004,G0027545,0,,,,
5005,G0027546,0,,,,
5006,G0027550,0,,,,
5007,G0027562,0,,,,
5008,G0027563,0,,,,
5009,G0027564,0,,,,
5010,G0027570,0,,,,
5011,G0027583,0,,,,
5012,G0027618,0,,,,
5013,G0027630,0,,,,
5014,G0027635,0,,,,
5015,G0027636,0,,,,
5016,G0027637,0,,,,
5017,G0027638,0,,,,
5018,G0027639,0,,,,
5019,G0027670,0,,,,
5020,G0027677,0,,,,
5021,G0027689,0,,,,
5022,G0027690,0,,,,
5023,G0027691,0,,,,
5024,G0027692,0,,,,
5025,G0027693,0,,,,
5026,G0027694,0,,,,
5027,G0027695,0,,,,
5028,G0027696,0,,,,
5029,G0027697,0,,,,
5030,G0027698,0,,,,
5031,G0027699,0,,,,
5032,G0027700,0,,,,
5033,G0027727,0,,,,
5034,G0027737,0,,,,
5035,G0027738,0,,,,
5036,G0027739,0,,,,
5037,G0027740,0,,,,
5038,G0027812,0,,,,
5039,G0027833,0,,,,
5040,G0027837,0,,,,
5041,G0027870,0,,,,
5042,G0027876,0,,,,
5043,G0027877,0,,,,
5044,G0027887,0,,,,
5045,G0027888,0,,,,
5046,G0027889,0,,,,
5047,G0027890,0,,,,
5048,G0027891,0,,,,
5049,G0027892,0,,,,
5050,G0027893,0,,,,
5051,G0027894,0,,,,
5052,G0027896,0,,,,
5053,G0027897,0,,,,
5054,G0027898,0,,,,
5055,G0027902,0,,,,
5056,G0027903,0,,,,
5057,G0027904,0,,,,
5058,G0027905,0,,,,
5059,G0027906,0,,,,
5060,G0027921,0,,,,
5061,G0027922,0,,,,
5062,G0027923,0,,,,
5063,G0027933,0,,,,
5064,G0027934,0,,,,
5065,G0027935,0,,,,
5066,G0027936,0,,,,
5067,G0027937,0,,,,
5068,G0027953,0,,,,
5069,G0027954,0,,,,
5070,G0027955,0,,,,
5071,G0027956,0,,,,
5072,G0027957,0,,,,
5073,G0027958,0,,,,
5074,G0027959,0,,,,
5075,G0027960,0,,,,
5076,G0027961,0,,,,
5077,G0027962,0,,,,
5078,G0027963,0,,,,
5079,G0027965,0,,,,
5080,G0027973,0,,,,
5081,G0027977,0,,,,
5082,G0027978,0,,,,
5083,G0027979,0,,,,
5084,G0027981,0,,,,
5085,G0027982,0,,,,
5086,G0027983,0,,,,
5087,G0027987,0,,,,
5088,G0027988,0,,,,
5089,G0027989,0,,,,
5090,G0027990,0,,,,
5091,G0027991,0,,,,
5092,G0027993,0,,,,
5093,G0027994,0,,,,
5094,G0027995,0,,,,
5095,G0027996,0,,,,
5096,G0027998,0,,,,
5097,G0027999,0,,,,
5098,G0028000,0,,,,
5099,G0028001,0,,,,
5100,G0028002,0,,,,
5101,G0028003,0,,,,
5102,G0028004,0,,,,
5103,G0028014,0,,,,
5104,G0028015,0,,,,
5105,G0028019,0,,,,
5106,G0028022,0,,,,
5107,G0028023,0,,,,
5108,G0028024,0,,,,
5109,G0028026,0,,,,
5110,G0028027,0,,,,
5111,G0028028,0,,,,
5112,G0028040,0,,,,
5113,G0028041,0,,,,
5114,G0028042,0,,,,
5115,G0028043,0,,,,
5116,G0028046,0,,,,
5117,G0028047,0,,,,
5118,G0028048,0,,,,
5119,G0028049,0,,,,
5120,G0028050,0,,,,
5121,G0028051,0,,,,
5122,G0028052,0,,,,
5123,G0028053,0,,,,
5124,G0028054,0,,,,
5125,G0028055,0,,,,
5126,G0028056,0,,,,
5127,G0028057,0,,,,
5128,G0028058,0,,,,
5129,G0028059,0,,,,
5130,G0028060,0,,,,
5131,G0028061,0,,,,
5132,G0028062,0,,,,
5133,G0028063,0,,,,
5134,G0028064,0,,,,
5135,G0028065,0,,,,
5136,G0028066,0,,,,
5137,G0028068,0,,,,
5138,G0028069,0,,,,
5139,G0028070,0,,,,
5140,G0028071,0,,,,
5141,G0028072,0,,,,
5142,G0028075,0,,,,
5143,G0028076,0,,,,
5144,G0028077,0,,,,
5145,G0028078,0,,,,
5146,G0028080,0,,,,
5147,G0028081,0,,,,
5148,G0028082,0,,,,
5149,G0028083,0,,,,
5150,G0028087,0,,,,
5151,G0028088,0,,,,
5152,G0028089,0,,,,
5153,G0028090,0,,,,
5154,G0028091,0,,,,
5155,G0028092,0,,,,
5156,G0028096,0,,,,
5157,G0028097,0,,,,
5158,G0028100,0,,,,
5159,G0028101,0,,,,
5160,G0028102,0,,,,
5161,G0028103,0,,,,
5162,G0028104,0,,,,
5163,G0028105,0,,,,
5164,G0028106,0,,,,
5165,G0028107,0,,,,
5166,G0028108,0,,,,
5167,G0028109,0,,,,
5168,G0028110,0,,,,
5169,G0028112,0,,,,
5170,G0028113,0,,,,
5171,G0028115,0,,,,
5172,G0028118,0,,,,
5173,G0028119,0,,,,
5174,G0028120,0,,,,
5175,G0028123,0,,,,
5176,G0028124,0,,,,
5177,G0028125,0,,,,
5178,G0028131,0,,,,
5179,G0028132,0,,,,
5180,G0028134,0,,,,
5181,G0028135,0,,,,
5182,G0028136,0,,,,
5183,G0028137,0,,,,
5184,G0028138,0,,,,
5185,G0028142,0,,,,
5186,G0028143,0,,,,
5187,G0028144,0,,,,
5188,G0028145,0,,,,
5189,G0028163,0,,,,
5190,G0028164,0,,,,
5191,G0028166,0,,,,
5192,G0028167,0,,,,
5193,G0028169,0,,,,
5194,G0028170,0,,,,
5195,G0028175,0,,,,
5196,G0028176,0,,,,
5197,G0028177,0,,,,
5198,G0028178,0,,,,
5199,G0028180,0,,,,
5200,G0028181,0,,,,
5201,G0028183,0,,,,
5202,G0028185,0,,,,
5203,G0028186,0,,,,
5204,G0028187,0,,,,
5205,G0028202,0,,,,
5206,G0028204,0,,,,
5207,G0028205,0,,,,
5208,G0028206,0,,,,
5209,G0028209,0,,,,
5210,G0028210,0,,,,
5211,G0028214,0,,,,
5212,G0028215,0,,,,
5213,G0028216,0,,,,
5214,G0028234,0,,,,
5215,G0028320,0,,,,
5216,G0028321,0,,,,
5217,G0028322,0,,,,
5218,G0028323,0,,,,
5219,G0028327,0,,,,
5220,G0028328,0,,,,
5221,G0028340,0,,,,
5222,G0028344,0,,,,
5223,G0028345,0,,,,
5224,G0028346,0,,,,
5225,G0028347,0,,,,
5226,G0028349,0,,,,
5227,G0028355,0,,,,
5228,G0028385,0,,,,
5229,G0028386,0,,,,
5230,G0028387,0,,,,
5231,G0028388,0,,,,
5232,G0028390,0,,,,
5233,G0028391,0,,,,
5234,G0028394,0,,,,
5235,G0028395,0,,,,
5236,G0028396,0,,,,
5237,G0028397,0,,,,
5238,G0028399,0,,,,
5239,G0028400,0,,,,
5240,G0028401,0,,,,
5241,G0028422,0,,,,
5242,G0028424,0,,,,
5243,G0028425,0,,,,
5244,G0028429,0,,,,
5245,G0028430,0,,,,
5246,G0028431,0,,,,
5247,G0028432,0,,,,
5248,G0028433,0,,,,
5249,G0028436,0,,,,
5250,G0028437,0,,,,
5251,G0028438,0,,,,
5252,G0028440,0,,,,
5253,G0028445,0,,,,
5254,G0028446,0,,,,
5255,G0028447,0,,,,
5256,G0028450,0,,,,
5257,G0028453,0,,,,
5258,G0028454,0,,,,
5259,G0028455,0,,,,
5260,G0028456,0,,,,
5261,G0028464,0,,,,
5262,G0028465,0,,,,
5263,G0028466,0,,,,
5264,G0028467,0,,,,
5265,G0028469,0,,,,
5266,G0028470,0,,,,
5267,G0028471,0,,,,
5268,G0028473,0,,,,
5269,G0028474,0,,,,
5270,G0028475,0,,,,
5271,G0028476,0,,,,
5272,G0028477,0,,,,
5273,G0028479,0,,,,
5274,G0028481,0,,,,
5275,G0028483,0,,,,
5276,G0028487,0,,,,
5277,G0028488,0,,,,
5278,G0028489,0,,,,
5279,G0028491,0,,,,
5280,G0028492,0,,,,
5281,G0028493,0,,,,
5282,G0028496,0,,,,
5283,G0028499,0,,,,
5284,G0028500,0,,,,
5285,G0028501,0,,,,
5286,G0028502,0,,,,
5287,G0028504,0,,,,
5288,G0028505,0,,,,
5289,G0028507,0,,,,
5290,G0028508,0,,,,
5291,G0028509,0,,,,
5292,G0028511,0,,,,
5293,G0028512,0,,,,
5294,G0028513,0,,,,
5295,G0028515,0,,,,
5296,G0028516,0,,,,
5297,G0028519,0,,,,
5298,G0028521,0,,,,
5299,G0028523,0,,,,
5300,G0028524,0,,,,
5301,G0028525,0,,,,
5302,G0028526,0,,,,
5303,G0028527,0,,,,
5304,G0028528,0,,,,
5305,G0028529,0,,,,
5306,G0028533,0,,,,
5307,G0028552,0,,,,
5308,G0028556,0,,,,
5309,G0028557,0,,,,
5310,G0028562,0,,,,
5311,G0028563,0,,,,
5312,G0028564,0,,,,
